lfcc_mediana_1,lfcc_std_1,lfcc_mediana_2,lfcc_std_2,lfcc_mediana_3,lfcc_std_3,lfcc_mediana_4,lfcc_std_4,lfcc_mediana_5,lfcc_std_5,lfcc_mediana_6,lfcc_std_6,lfcc_mediana_7,lfcc_std_7,lfcc_mediana_8,lfcc_std_8,lfcc_mediana_9,lfcc_std_9,lfcc_mediana_10,lfcc_std_10,lfcc_mediana_11,lfcc_std_11,lfcc_mediana_12,lfcc_std_12,anon_id,label,split
-14.674536962692072,11.782724194174275,5.426353631801631,4.031237166592896,3.106397499692079,2.544834681015737,2.003579533352395,2.14387992668358,1.2040566740897383,1.593440506895352,0.7094586484946755,1.4493738354334849,0.09410524451624026,1.3797024448322601,0.23483543386966604,1.1862036750760012,-0.06527220715367674,0.9932434360936968,0.4375076794530749,0.7684001395119333,0.04638243012737205,0.6723089166464733,0.27215385009174986,0.6097114213633253,call_0e101713ee94,1,train
-9.967125768388044,20.90289310976739,4.3153376679940205,4.231204112057857,3.665500940308762,2.8759088131512303,4.2094788177742455,2.9013134453629985,1.5318717702042162,1.7778106724205265,1.3688272184511405,1.6069004659298238,-0.08574468450749204,1.2738715592298775,0.3516667682516296,1.0821804568217404,-0.3225617741471756,1.0019633004529018,0.17846505047648034,0.8033988620489555,-0.019958100847462305,0.6811875275126795,0.031114448119783603,0.5798665820319068,call_0e1e2f29bfdc,0,val
-15.657938156378204,33.241957694911335,5.3468664812594655,4.019753288594068,2.8193828854612324,2.609566889499247,1.9497548213032132,2.178842872986141,1.8107028148372122,1.5165053066714915,1.4784673922847889,1.3882231439148192,0.048750471162617104,1.335507242503457,0.7567716563133271,0.9672041973105303,0.3516874521184369,0.8135229143894814,0.44486039704227853,0.7675822199591689,-0.12467906173853348,0.6525640922657511,0.050489154388044084,0.584499060185588,call_10aa0d1d33f0,0,val
-8.854846441819786,13.428286550605911,5.0987108488168715,3.913209382471516,0.9019401372695693,2.170559076528671,3.167151121832595,1.7113331656293411,0.5645668617482427,2.1073002383030683,1.7942579909625551,1.9492901590028253,0.6512266365100049,1.5083535833262436,0.10514852696274257,1.3119191856965609,0.36923548336737144,1.1707997592372732,0.2941564442061874,0.8833337196400581,-0.14203847716392426,0.6785111376610493,-0.009223870574546489,0.5728566831582732,call_10ceaf16fbbf,1,train
-10.178673353010499,15.089680954734263,5.734207102377071,4.531762619928252,-1.134299774493587,3.110529117613103,2.022847745892159,2.4762309558722664,1.4722828688802716,1.8701552907979364,1.0428325172311637,1.4173618458461381,1.2929035087709528,1.718427734053464,0.256986742645445,1.2272287774260864,0.45283736441897254,0.9872461550020735,0.5610872876921491,0.8827060622198759,-0.02782446303117636,0.716549013185749,-0.08461037733363505,0.6544366979161226,call_11d3230256a1,0,train
-9.326762445328267,13.175159866498166,3.8595975046910738,4.608248623571966,0.4808289771743317,3.0675354425186243,3.0151197346349945,2.6067198573447232,0.37755030163353387,2.073662892448771,1.5211511181879718,1.84757964759067,0.5623162458414201,1.4334815186452692,0.3374253329046562,1.3818404966637634,0.28012927345900185,1.339134708306183,0.36343181210923936,0.9691617526345091,-0.10275951010401504,0.7376727228268155,0.107479016146388,0.6380232898926157,call_120d6007bcc1,1,val
-20.20350989194046,10.019653833751422,8.323730578848911,4.092696974277425,2.522707695703523,3.4119027920872624,0.531182011595654,2.6403971222685185,0.9784879503083997,1.8042433219614773,0.41669452184547223,1.5463162307715321,-0.09917451030821586,1.3165963783184955,0.06741020980881116,0.978251628382227,0.23805578106862962,0.9416611393900021,0.07915248177368873,0.7698506886961254,0.008005331203004666,0.6919609587635601,0.15909258746355776,0.6021075194447151,call_1612f093f8b5,0,train
-12.283834757134837,21.350711663600197,6.96483737046065,4.642060173162182,2.434991146974996,3.9959279566823542,0.2642580517426566,2.5708090764750664,1.035087878132659,1.8943330012886295,0.35200668316139583,1.6284375367393176,-0.08598951695173329,1.732892119043441,0.604189862599039,1.1220157490260119,0.10514801681071026,0.9155439306069733,0.1581693006554612,0.7531920477077793,-0.07795051584719424,0.689709520740448,0.08350298271827196,0.6496281670111073,call_16581bcbc272,0,train
-28.700733818474667,34.29401089403236,7.0574948300722795,4.5516343633763325,2.8390313276537333,3.408543655504266,0.8855815087289332,2.3836344082203262,0.8158449984424685,1.7065485427585732,0.5569447709764548,1.4845496008109424,-0.06303138706007488,1.2912253868167594,-0.08158286206953098,1.138912892647439,0.07478532500548418,0.8223969619659305,0.166047419018139,0.8483753790238732,-0.0031214402995159325,0.6273159495127719,0.005920696790944015,0.7043301085070288,call_1761edbd6952,0,train
-9.507504667179363,14.703036492512036,4.934696909986096,4.08647885001254,1.949208324337231,2.6967262657452244,2.894460901825288,2.9860976027562587,0.8814839319489227,1.8995216981444645,1.5777881188432517,1.7507789309441153,0.04618825222989347,1.6433506745182287,0.4427235776053716,1.2775671274157288,-0.0835468868256416,1.070799087366075,0.12491545368673662,0.8290244194621178,-0.29555642768550355,0.708214065635981,-0.07915403752546274,0.585095642804913,call_181a5049ecae,1,val
-7.969647113203841,14.790746324353526,7.055045592034009,4.955851962668867,1.2811508285514144,3.037261439732209,1.3693377779604472,2.5223528379062246,0.6957193249752464,1.7019026358692626,0.9751239737419177,1.4764805937727374,-0.07691059737996672,1.320338789417176,0.5370063248487762,1.1795594423462186,0.16239090822021582,0.8708831130572185,0.35736481663875574,0.7301228617317518,0.0076346333370067646,0.6533045787018579,0.07223645606722273,0.6120476907258601,call_185e958a253b,0,val
-5.624642948736497,8.990423894771213,6.603907295106923,3.8788258509860873,1.127198978344822,2.712686511929176,2.013182636685288,2.5762873515393006,0.8123229142742304,1.807156662750711,1.8363467024294733,2.082597480208324,0.43249634120809155,1.6700952871228605,0.4348830290581757,1.548196961431661,0.44979956887352235,1.0426698181830523,0.5156073445798085,0.9139119255345438,0.24789050699876541,0.6705451813392065,0.18424037250449565,0.5775709859067638,call_186e9d6ee732,1,train
-9.62376752505235,7.435857341488085,7.30798673211644,3.4562536790544467,1.6789564736868798,2.606373261527931,2.799721939552477,2.2404414654909446,0.9104538917396918,1.7606965391639142,1.071703144518969,1.597777082745476,-0.001897093147418455,1.593738415963837,0.0021924118626379663,1.1347387311570585,-0.3205686537524577,1.0175851049421618,0.23897330894980762,0.8117985296697856,-0.2054405855597694,0.6963236627143422,-0.0063355718645085185,0.6384118576984473,call_189410107163,1,train
-4.353407189258551,11.035353047865417,5.780510721766929,3.760075998858556,0.2513885736957789,3.201839517745003,2.919409668830758,2.7357709723269514,0.13654811776949966,1.9223307520237514,1.5195459168015668,1.5945697064426416,0.2600952253807335,1.336293236879221,0.2150799584359545,1.1786383929029183,0.21417645908566127,1.063059719765991,0.21535573836938487,0.7922174727158938,-0.06808428641543401,0.7010436460481828,0.06493896857781477,0.6018765551554076,call_18bd3c505fd5,1,train
-11.38477655942723,11.6401149406161,10.392868827110796,5.350720197102118,2.383625848974337,3.0373085483822697,1.4516280253392944,2.249190933763457,0.2791765311591826,1.9281647828495858,0.6067940035460286,1.6421353198685311,0.331552981379032,1.3204905596357988,0.5785375167784906,1.0133726737585256,0.6238402703756015,0.933449762595471,0.5061206427552023,0.7575092321667362,0.45652684241023583,0.6889821139099558,0.10696086835679719,0.6031486562973497,call_198ef413fe4a,0,val
-11.725457598155145,9.816719843355887,6.178895977907526,3.972845669539167,3.0331333018564943,2.431484566739498,1.7728759805034136,1.9679681412694963,1.4295666148134734,1.4167367059708758,0.7086483114992639,1.341295244597761,-0.08841107358817821,1.3113006375781409,0.19746576642129873,1.0744817378674991,-0.24867745560594284,0.8550537135840802,0.29435659094137134,0.7161862412762656,-0.03224054046385868,0.6060039554546196,0.22007958409957917,0.569423762200299,call_1a2f3635b411,1,train
-5.914776876976993,15.654167659080837,5.514169991977534,4.639840342495931,3.009238033739571,3.466803753311435,2.6573751473976652,3.135891652656351,-0.08426499094100434,1.887768606908231,0.31173520400722077,1.841745087427292,-0.7584138638278968,1.561956949433846,-0.0877355827444144,1.1412549286222355,-0.8508669383073386,1.021782237064714,0.08210016104107568,0.8794471146504146,-0.3963533937895661,0.7240151547894313,0.006619237024334396,0.6363297942442598,call_1ad99899456c,1,train
-13.442519842835626,10.145060711775274,6.387055819098803,3.856645839077036,3.160592373080664,2.3603972326971725,1.8148148842356533,1.936508660431323,1.5644833362946495,1.5700109458000933,0.9589484861331554,1.3502963428400707,0.01037494010320452,1.3152082835188665,0.43995501590891695,1.1413907179998593,-0.13466912197756048,0.8895222226622405,0.42636853129116303,0.7678559715555804,-0.021718176622116857,0.6324841462062762,0.30843236884740216,0.5950259326493711,call_1ba56b3cce45,1,train
-11.020906879167384,12.271678784060406,5.28317116656628,4.815283366259079,3.2564646509765303,2.9996003778482803,1.0463081730161112,2.8743705271919557,1.24497844364643,2.0261839841419023,1.9005817227144275,1.8079323605856643,1.3321567346108332,1.3590313847711417,0.5612179561258474,1.152131425224109,0.6963650381239881,0.9580717683814036,0.8144086318556376,0.807315905441766,0.3181495072175812,0.6857303592928709,0.09016537259188953,0.6366167535795437,call_1bf0aa4d4324,0,train
-15.770623869994816,13.133653075346661,3.7601742084514873,4.219788974754749,0.6265784106789194,2.717384224088082,2.7732732055434273,2.472090255063357,1.6838953390259317,2.2533832511231804,0.5748271111427223,1.6954738826148026,0.7584471080621102,1.2765611923680373,0.24162888193106075,1.2130802426480924,0.23029265445981312,1.0688964863907988,0.39994544241651475,0.9573529528248546,0.1810024010780165,0.7353760755495917,0.17326229845197394,0.6279023911779548,call_1c1c0cce9fb5,0,val
-3.5199780442637447,6.185972655827676,6.774267491032446,3.266918298979816,0.3066692517730828,2.2478808722749095,2.5107360337189,2.2075915485789515,0.36685966709140205,1.9044716840935623,1.7238872675494326,1.5610486948316307,0.318867033241073,1.4610096368233334,-0.05278473286670753,1.353583803685396,0.10242049800914108,1.1482901532161494,0.04526623570244395,0.8612253882943589,-0.23013449831523863,0.7817806684805618,-0.0941810342155171,0.631963435601211,call_1cc930924760,1,train
-13.804649056953398,11.255712687488748,6.242159412256071,4.329157596185049,3.3187498648306692,3.5511642026316084,3.021511139892554,2.7708530137673013,1.6644987153764297,2.059103908664561,0.9489163231438493,1.755300072051458,0.2055338230649144,1.6212892937337589,0.2187653796993915,1.1642602319864521,-0.12539637291092215,0.9733291564548033,0.2997111666466145,0.8788980503169448,-0.19914490861720435,0.6733985049541296,0.21020670350927606,0.635106891239269,call_1ee2936b46a7,1,train
-8.423193697705482,11.467918708708707,4.707868750178331,4.491432030510459,1.470375065960472,2.5405256631062545,1.8624953014872097,2.6829711601880386,0.14393017564596616,1.7317485671578419,1.1325106012909583,1.6803747486786857,0.5189477325422756,1.2578615223208356,0.05509914012287409,1.0907335049109428,0.5791530181679742,0.9449158051330837,0.34600194064451584,0.6942867321153467,0.11476429660421011,0.6093053719557098,0.2338781954079649,0.51053614822373,call_224586045e67,0,train
-9.004818199058004,12.841230196278666,3.482753232920622,5.166143916715789,2.1443580510964617,2.905639632157184,2.101095433153978,2.366304594309484,1.6177985650039775,1.8810662306530157,0.5124682723156821,1.5955203774891238,0.6988726844235771,1.5152507565986046,0.05094921462924977,1.255502800893724,0.2586975860768971,1.1128808802924937,0.3304771927425386,0.8394201827499457,0.11083020603899482,0.7941569091120577,-0.010266761508287398,0.6310128215450685,call_22d0f235a47e,0,train
-12.253862661254013,14.641015464219231,5.3723025580018735,5.068773507814812,2.0209940907723407,2.7092097341323775,1.4722007135413548,3.2043551639871874,0.9042979242688459,1.7095955455315397,0.8306387980890667,1.4977779593696048,0.03422866358887791,1.2928218382930998,0.47099750443810706,1.1898354357040082,-0.18095622132861156,0.9328302798391395,0.07043201690717604,0.7727320413781812,0.10356374630045381,0.6725198997293884,0.08901328115520721,0.6259697097529505,call_22eacbc23d18,0,train
-7.185782364094933,14.04506452119823,6.479429646105668,5.4150867631098825,-0.6942338718696821,3.5007741549033886,1.273668474092024,3.4325957447739897,1.5454579266795097,2.1319836822640577,0.45918253249017055,1.6148299303366138,0.17765965119004073,1.4117334768177814,0.5474804057331981,1.1222372391642368,0.4192325863959092,0.9949261677174559,0.4011124821892734,0.9244991637965234,0.245542787011421,0.7526475759716394,0.08327674349102729,0.724841450659122,call_23991b635849,0,train
-5.403914924276298,6.846478408796199,7.03379544261148,2.7451385854485744,0.27854048858148567,2.1577992429976436,2.1591376796644086,2.0316868902245293,0.7670698377813988,1.8658957939654088,1.5601059537181399,1.6079074400825584,0.5876028739901551,1.4700977192199258,-0.03908962409177996,1.2697979810753908,0.118287821839762,1.1868277823649036,0.10786551336889455,0.8983893023517888,-0.14450231077040507,0.7582580375413868,-0.02578737811278109,0.6735806484778037,call_24e1989c4d6d,1,train
-15.507752836055326,13.10868250057698,5.546243223619706,5.056949587911017,1.6093927884623687,2.830193006405379,2.502547764642034,1.8946527303341643,1.1909821663428417,1.6654404200769826,0.8286677033840515,1.4495648094200728,1.5384511806658252,1.3231817287548515,0.7094632881379999,1.197701110652408,0.4831821444090414,1.1463443446769412,0.9210861348249417,0.8811091314556979,0.21007305557795491,0.7960301962765103,0.2720138557478988,0.648259457520537,call_253156878935,1,train
-0.6092203245418829,13.704891056131864,3.1369268115472044,4.186255588076589,1.8315506657914886,3.103766013360166,1.6552097445510192,2.967615056062452,0.5343797141376048,2.003658676945643,1.6268264871447553,1.919714213328414,-0.444259208087751,1.6423906752635251,0.22574993413275063,1.3858043706705618,-0.2664067457548966,1.0284227381387108,0.27441827473836555,0.9290958494728292,-0.12470260951045835,0.7988634858611794,0.098430351899426,0.6957176473064984,call_26be2ced1f65,1,train
-7.682353531616549,11.938254523292622,5.973596884356094,4.3629820311142815,0.10372387123486553,2.558471169453227,2.2671172015248677,2.7907327553118484,0.5069815128075579,1.5456183419719387,1.626483437793476,1.6099855549300075,0.34737553353364603,1.4990433307595976,0.4533116606307811,1.2165140453964896,0.21124405322636652,0.9397215583351353,0.29067251799097205,0.8272182431236205,0.1287354014412633,0.6846482622653186,0.2617075120792268,0.5607249712274635,call_2741c273bfcc,1,train
-13.777561399770303,11.857731809440898,6.703796726209715,4.954254213566412,1.6173438248614311,2.361153198933719,2.637392647836071,1.7591449104580483,1.1124058485710608,1.8012848965598294,1.3065299356445175,1.5948903534792336,1.3630750441323314,1.3632342486603086,0.497041659213853,1.1955820076679144,0.25573941242652815,1.1673982507379537,0.9730157000630195,1.0756772866843969,0.26985192615298403,0.7837145104537413,0.3044789525772844,0.611312938433582,call_290aacdf95ca,1,train
-4.9774738480599385,11.089844984389014,6.249379920008085,4.415725755865226,2.0810507234828424,2.9379317612532283,1.0885338215267035,3.0149698141934334,0.3832128624824167,2.1256286543228526,1.0435469750149644,1.807310862550968,-0.32103640669395694,1.7523617721900395,0.4849217416586227,1.2534044202300025,-0.39413424977394107,1.0708316646055,0.32434423308642635,0.8748849874335682,-0.1829576400260402,0.7684692384344394,0.1415989008105422,0.6778124139084598,call_29a23dea3118,1,train
-21.13626950082259,16.8011504395798,4.417436603997067,6.917333757552193,0.6622526999059035,3.2943098078250497,2.013467155032099,3.295969255075965,0.1864155916680091,2.124079743136847,1.423578896016279,1.597617686568553,-0.19739037800728448,1.5168574432502737,0.48123664380855685,1.2836998604273764,0.18110767636179925,1.1431606534221108,0.13484153627541626,1.0321126520166486,-0.20528834275507496,0.8627242601807272,0.0381557668623876,0.6846189341387213,call_29e423c5b8aa,0,train
-4.2289445974924735,11.292245444654625,6.027441595454594,3.71631246278679,0.227014864842898,2.7500121446114596,3.0211380113294473,2.527255467910424,0.12381744429492678,1.8692927516883573,1.6228190540528304,1.5772318437876778,0.2817985194505947,1.3997601577589498,0.14881472084570582,1.2583933273583512,0.17138837264420798,1.0406417539327857,0.21723622329881406,0.7908541648625301,-0.07575657329668779,0.7015772068765128,0.03536080727265389,0.5863007297985953,call_29f2b21b3d8a,1,train
-11.121925763813618,11.383073881308531,7.110512629058471,4.196967707358323,4.645738356725901,2.9700756399654575,3.73526570809378,2.6971617028842947,1.6529300085242784,1.607882553317872,1.518706618072461,1.3912480814834145,0.3973522474500378,1.1928392350203891,0.5660057616446619,0.9997104591691273,0.06454257589394524,0.8438935115554539,0.18954343487803682,0.7513041504034047,-0.08377274894089166,0.6643647546074817,-0.1253382554488307,0.6282850430576927,call_29fddbedd6a4,0,train
-9.131965682197862,13.526674101785943,4.537738439894574,5.116494145135197,1.232679362414911,2.9362575592411972,4.272107864902095,2.25645830583775,1.3688137043740376,1.6474421832866388,0.35503721217344525,1.664978774154636,0.8710598880549478,1.3962993979352454,-0.05838286690491376,1.1292374428989946,0.09950923291978636,1.1690984880605488,0.27249733655556,0.8087443368967266,-0.06544008642961813,0.7091044898517426,-0.4210259837608624,0.6798872596080764,call_2a34be1bd407,0,train
-8.428904841937841,13.095308490967286,4.610007967617857,3.65086943916947,0.6041278586246013,2.2613626949384646,3.1311185346395143,1.6750149621823802,1.1049529609216813,2.1115606545883248,2.102666520602067,2.049256127600132,0.8050105745461396,1.4421446033337921,0.07117303095427371,1.2849442061012826,0.43674173614615064,1.1718007157735555,0.4258038099040914,0.8416170314231066,-0.12261979214835883,0.6752737313314631,0.0020520867882976024,0.5916593425418394,call_2cd6a0b37e59,1,train
-12.401945205208524,13.087147679399637,5.33218604314912,4.859435465597256,2.3463664737479424,3.0782597535987524,1.6278945282923507,2.8037741850363544,1.7901162028514959,1.9399133417918841,2.257306595625077,1.8687351025236751,1.212445777569902,1.3700848180815355,0.4533506348682384,1.0889787677599434,0.5877051242473665,0.9892170771458576,0.7266662339529439,0.8566843344229345,0.3124604896320613,0.6605927304086897,0.16550474761197898,0.5846606288374783,call_2d2c74bdeb7b,0,train
-4.466220515081215,6.451298777680633,6.733111585263758,3.021539475827125,0.937619960134735,2.2264317306697268,2.228532416568993,2.2775038828212293,0.7964615430402824,1.7878763830772455,1.6338180589230908,1.4929673870012206,0.14567882226259166,1.5499032672803488,0.060595316736088076,1.1856626016093217,-0.29007079106741196,1.0590521043312946,-0.18780009749203364,0.8573203298271176,-0.4886448015660393,0.7379388400996919,-0.1655717168579729,0.6622522771048397,call_2d4374d86df7,1,val
