anon_id,label,split,lfcc_mediana_1,lfcc_std_1,lfcc_mediana_2,lfcc_std_2,lfcc_mediana_3,lfcc_std_3,lfcc_mediana_4,lfcc_std_4,lfcc_mediana_5,lfcc_std_5,lfcc_mediana_6,lfcc_std_6,lfcc_mediana_7,lfcc_std_7,lfcc_mediana_8,lfcc_std_8,lfcc_mediana_9,lfcc_std_9,lfcc_mediana_10,lfcc_std_10,lfcc_mediana_11,lfcc_std_11,lfcc_mediana_12,lfcc_std_12,cpp,inclinacion_espectral,vocoder_periodicity_peak,latencia_mediana,latencia_varianza,latencia_cv,pct_respuestas_cortas
call_198ef413fe4a,human,val,11.691016751086803,4.653320927322803,3.1106633004338446,3.11949892921614,1.8305614114857462,2.3779926823823727,0.11958006567598514,2.1411169084331543,0.5158028624891042,1.7786087358490053,0.5554832673572616,1.3535353492211377,0.524839821623527,1.1450081574369384,0.6456552328307685,1.049462348613182,0.48664172761714897,0.8507703918966817,0.47220114772088445,0.7927233206588067,0.08244422932875059,0.6981121248384095,-0.08513099552854037,0.6354420808561421,0.3028898266272969,24.114457848767586,521.8864980779829,0.7680000000000007,3.1149670399999954,2.298081929687351,40.0
call_1a2f3635b411,synthetic,train,6.701915374810463,4.2363960468853215,3.3260521702329777,2.7371081554737486,1.946660487075277,2.163900201135472,1.4754286883714247,1.5491296920203952,0.7192525634128262,1.5414693266770607,-0.05741665748707003,1.4473692420698874,0.1929327497305925,1.1847776045289047,-0.2685604641151469,0.9807371727091113,0.36012845443263486,0.8389707604784742,-0.04782552581250264,0.7010435688243261,0.20779859390230346,0.6640349894096504,-0.07997207109650056,0.5868414660696619,0.28986687788974064,18.245539788265724,472.5168662049212,2.368000000000002,0.20268800000000006,0.19012197653231752,0.0
call_1ad99899456c,synthetic,train,6.424564657170611,4.748692920875835,3.3361327853860034,3.7002898051909896,2.9640829077045,3.298478682196926,-0.16428847697666488,2.0788105764020197,0.4259990003181198,2.0243513650913907,-0.8782223557101716,1.6952583377841466,-0.05980871341417088,1.2744557246456394,-0.9012199388858501,1.1311370570031718,0.117179289704826,1.0111702071913442,-0.40876155584652335,0.8382894932304255,-0.00028439179471284604,0.7362032708860958,-0.24264331379759185,0.659560615407813,0.37819917583792073,14.196719950440595,28.696776082172974,1.8559999999999972,1.693173551020399,0.7010883750335071,28.57142857142857
call_1ba56b3cce45,synthetic,train,7.178622202331581,4.039899940716408,3.53990959028528,2.664004475594168,1.9842499583262798,2.157798146951661,1.6181456174963198,1.750218188891669,1.0722194489481485,1.5432115330314775,0.006454915488982638,1.5121816632410614,0.4031594919530216,1.2755440216173466,-0.1964367796503392,1.039571616203872,0.45568861119091664,0.8969456909877048,-0.033579256547446076,0.7323229230972812,0.2884191614306449,0.6983603826249999,-0.054613310355337896,0.5956511601487394,0.2903808891085036,19.32260746754283,448.85958380343493,2.400000000000002,1.4673279999999962,0.5047221457836413,12.5
call_1bf0aa4d4324,human,train,5.983491326394425,4.895303850315296,3.72533029814649,3.1137341438765596,1.5726297285705426,2.90046252537629,1.2781284054523085,2.1557500475099336,1.9582786926932778,1.9291573547495136,1.3765435737041274,1.4773465254215308,0.669626316363669,1.2376555226149384,0.7793032930515186,1.064919599468044,0.8954063863452847,0.8823496345617698,0.31079768952673387,0.7655972468843244,0.0813968493352055,0.7113836802373872,-0.02112128476481545,0.6375846734599496,0.292762514022201,15.456909428062936,669.7938781138563,1.2480000000000047,1.022361600000002,0.810191493666931,20.0
call_1c1c0cce9fb5,human,val,5.4378113656728315,4.785786546152515,0.5827230879785287,3.267728989151156,4.000991494903581,2.5620746926458575,2.2581029758517497,2.4994158198916145,0.8148441976687425,1.9007566876159068,1.2223174004400015,1.3230065984985924,0.4646592549216739,1.4247862315950828,0.27173597597327936,1.2324015788507052,0.6054421470597342,1.074984864508734,0.17794939007859073,0.8635215350375304,0.15356668352716585,0.7448831541423637,-0.057250684298126575,0.6738094026423003,0.28243747835083904,11.82669482221408,97.99141075420363,-0.8960000000000008,4.205282394557823,,80.95238095238095
call_1cc930924760,synthetic,train,7.780779945759077,2.779920613499871,0.11570422711910643,1.9384356791093451,2.0963249687277834,1.9054681495590788,0.9773271207996268,1.8677827171287376,1.4777446647476993,1.4670313960346055,0.6111826223442662,1.4377442114172667,-0.14687856334382987,1.346831292525085,-0.15067434755574333,1.2022304070877112,0.03443124440902,0.9854903938058509,-0.307967667499517,0.8639502235520182,-0.09958901824252836,0.7507065511397121,-0.19133312382194073,0.6707231782747524,0.22613520085826386,14.303312608085847,70.60013011057524,-0.6400000000000001,0.0,,100.0
call_1ee2936b46a7,synthetic,train,6.936791367915021,4.629105451249588,3.8668722488701617,3.6177108069533004,3.385397099560531,2.8094773280234233,1.9006869494025822,2.2610242302049444,1.1148302590868842,1.9285212557805325,0.13167097907730355,1.7760738931875721,0.15980548133781233,1.328188065921345,-0.2472560386831456,1.077165948283915,0.2457186506433252,0.9820347117919281,-0.2660457279684578,0.7600361628289044,0.21885990104455819,0.7177144149367576,-0.09668838336440128,0.6688025790697981,0.3521893509174829,18.09873881897603,357.9943355208997,1.4720000000000013,1.5309937777777791,0.8405797101449272,22.22222222222222
call_224586045e67,human,train,5.782865820053891,4.9129351999336395,1.9266877781683562,2.717058707151328,2.248031248435146,2.8425153687313447,-0.02845173650911194,1.8768810219303445,1.3701411277232742,1.840434904590937,0.5550753082024146,1.4083302273013778,0.10764871642051865,1.2337583103808951,0.5933706151893476,1.0733228135221153,0.37046228560419037,0.7944362502757036,0.1411222223730526,0.7082702384717375,0.24463042835121218,0.6036342312325326,-0.0433555197663123,0.5551463213249354,0.23124738595270591,13.513664772167445,131.05119903387074,0.3520000000000074,1.673508571428575,3.675118162249068,57.14285714285714
call_22d0f235a47e,human,train,5.224504292936932,5.514940977664375,2.6671467374806794,2.9826559706156677,2.724816827662363,2.454764302145106,1.8376282185629105,2.1184634812041416,0.670558057409418,1.799522307470989,0.9889724376496847,1.6402921525937775,0.18261864283071488,1.4289135494574956,0.419154547370125,1.2650150297872744,0.4021892938187226,0.9762256487293495,0.0907181808274293,0.921982009673035,-0.07773477185926775,0.7349447441829053,-0.05877055550231383,0.7010957868762588,0.2577911688873027,16.002706177139096,389.132732378237,1.5999999999999979,10.399263346938758,2.015493052555122,28.57142857142857
call_22eacbc23d18,human,train,7.648999635579742,5.179882560872895,2.639060466827784,3.0956883278133707,2.1962906315984605,3.6432332470269966,0.7856168191935193,1.902289280570923,1.067071444454099,1.7357428987891121,-0.08033827072974536,1.5125322622221244,0.45487620902955334,1.374509535538529,-0.3410732690753706,1.0951325144219237,0.057750203719025894,0.943138341767339,0.061991475080703164,0.8310724081008628,0.056030545343809746,0.763340228475109,-0.15469519735972304,0.7901016098057333,0.39884666207445474,15.15698394915563,17.462057260526606,1.0559999999999974,18.225946122448953,4.042789442206539,21.428571428571427
call_23991b635849,human,train,7.566854020783085,5.366197647327767,-0.7889302630022463,3.7676067786570178,1.807872491352045,3.605321781201819,1.659509862888827,2.2096774473931062,0.48413845631130026,1.7199469057252394,0.2207459756619089,1.5135797212707693,0.5488789449184566,1.204406319899283,0.45180402224605365,1.0899985525094813,0.46033020403891245,0.9983870264528194,0.24709663246672028,0.8363884731031318,0.06325389872629919,0.7765257953453445,-0.06520840076859524,0.7523102056904724,0.4473958642950852,14.8985869534851,20.843953130304453,0.5759999999999934,2.252144640000005,2.6054074821701727,33.33333333333333
call_24e1989c4d6d,synthetic,train,7.845643758952686,2.4168370955802705,0.05299503258599475,1.8357879921334574,1.9560285352328663,1.727535223180469,1.1219466774547857,1.7970851209916803,1.4497556269191474,1.4508533038979954,0.6904355654081824,1.3967034541808523,-0.20447082257038648,1.3056163713743347,-0.1513482361196144,1.1759469958880588,0.06470498060204954,0.9927910992160836,-0.3047231719377345,0.8601506817715772,-0.11122198658514207,0.7642855801665206,-0.17212148067811373,0.6924722165716641,0.21563302936787038,14.533131375397716,166.70802778715958,-0.12800000000000722,0.7146382222222242,,66.66666666666666
call_253156878935,synthetic,train,6.856807889819019,4.955108967386685,1.84400256635127,3.020428939710686,2.9041887249805987,1.9747583957044346,1.200059936627965,1.8599266923465883,0.8401686813673734,1.6187028567497428,1.7512620517908313,1.4635970148756654,0.8026172635308699,1.3517718388112185,0.4983395243466764,1.2741909957526563,0.9390584903116086,0.9756678308718661,0.21008489906750846,0.9151425576445664,0.21763195995343088,0.7627226930563025,0.06394057501131983,0.7094259519419996,0.18723638594192907,16.737233953971995,542.2002427089898,2.592000000000006,4.623933439999992,0.8296039090663175,30.0
call_26be2ced1f65,synthetic,train,3.451524617172912,4.111579858281125,2.109920637721964,3.2138942430266213,1.8048136457990354,3.1801919610704585,0.4848818026803719,2.0996547761952287,1.857433496285211,2.0853415892316978,-0.46662567300558505,1.8337159304774444,0.35059447228200646,1.4754218479064267,-0.33268558262303904,1.1455226589194898,0.278651989675369,1.0426127574788724,-0.1590050588162285,0.8964684691951771,0.07314731892006404,0.788855203845199,-0.23365212946303293,0.7750516598213738,0.4369177959738404,10.695829071098245,10.686996786178426,3.2319999999999993,0.4817305599999976,0.2147488005747622,0.0
call_2741c273bfcc,synthetic,train,6.648470086004149,4.403390827173455,-0.003653183884805969,2.7862608083140232,2.768104841265485,2.838630206592382,0.44542790294037965,1.6729327785938273,1.7999748449585766,1.7078895997045263,0.47119337116387805,1.6752919809495,0.45902075504853435,1.3460394938480935,0.19226609111856727,1.0582884050762924,0.35324842126509065,0.9298550597928349,0.12038714026482313,0.7887281576540331,0.2781849929792271,0.6347186336501902,0.07190487022810144,0.6354263670983668,0.3852765580389691,16.553381221272417,68.7256323295799,3.9040000000000035,5.144120888888888,0.5809593879996615,8.333333333333332
call_290aacdf95ca,synthetic,train,7.572119396874648,4.680853794958311,1.6924287534542932,2.6099068555874325,2.9095992348799307,1.9312198486705792,1.1827694707147023,2.0033749312456366,1.3280966869604174,1.7524560611114104,1.5988838301696888,1.4859122627538643,0.6028996240350828,1.3343026091935561,0.2190738812962489,1.3255788551045584,0.9830297058133939,1.181355328126314,0.25140844646885074,0.8912495849695948,0.2254603969498078,0.7168648084237573,0.09373332268769952,0.6393281806557327,0.19365984157057375,18.942748772177723,447.66505623867505,1.8560000000000016,0.9615992098765435,0.528346794664772,33.33333333333333
call_29a23dea3118,synthetic,train,6.1899023104643085,4.590462709038126,2.4406015767706237,3.146511051765917,1.3216854079655285,3.146155681653177,0.39037671693368486,2.3089528454017185,1.28712530707465,1.9683039234423367,-0.35131051060032736,1.882326981175605,0.4971627522402091,1.3744637460570304,-0.42102436648897257,1.1928931272940297,0.36890362455378095,0.9895706389458911,-0.18365012840969092,0.8701900615890833,0.1429149017032831,0.756427011262662,-0.16453501779423804,0.7027484150773549,0.42324989978142596,14.19308957723031,22.96431869380407,-1.888000000000001,0.1239040000000007,,100.0
call_29e423c5b8aa,human,train,6.403116302864124,6.228638778956281,0.523518555217515,3.6607999913403773,3.56218505011966,3.9077960300744214,0.1951395388434874,2.542091480032787,1.8755143406054502,1.8520542785177014,0.1309562541573624,1.662717908311925,0.45607988685387474,1.3937712050677555,0.551644204707207,1.1387313576708795,0.13470852218926224,1.1199853438851075,-0.1510358290096419,0.9332594673261241,0.10746823999646338,0.7615112615457265,-0.1503092603818281,0.7156198880454966,0.4086098731929957,11.205194226139838,10.354370022051908,-0.7680000000000007,5.463837074792243,,73.68421052631578
call_29f2b21b3d8a,synthetic,train,6.405321452594056,3.824768436090741,0.19127899965207454,2.949524690466888,3.252849018650802,2.6054878889744866,-0.06717450785102555,2.0072252580772414,1.6899720118275634,1.698217839478494,0.417902528027272,1.5359300535766858,0.22062131530500645,1.3855939110727251,0.1983292955901675,1.1535338837761762,0.21916663306726417,0.9120722301537166,-0.11033677821952799,0.802924426900756,0.035100634337064396,0.6830440425969504,-0.1704299342326835,0.5922602837457874,0.2529667730763456,15.957325512550085,98.88093861292003,2.24,6.078296816326537,1.1006340227243312,28.57142857142857
call_29fddbedd6a4,human,train,7.7511648067361065,4.131461571331716,5.115699909251317,3.074472318064382,4.186130723928138,2.8356808187154363,1.613885474236738,1.7712024225101024,1.7402005924241664,1.468146760251602,0.4210674252868447,1.3539216461662729,0.5008468075918775,1.118079462693576,-0.007233878729067077,0.9786049193577872,0.12309549046704908,0.8666952921282887,-0.15286569487820986,0.7629151587838593,-0.14410924863744906,0.7213280756331719,-0.22152412485232068,0.6634022124462985,0.3374180073827625,18.864044201138512,81.54512073385109,1.088000000000001,1.9273982485207077,1.2760180995475094,46.15384615384615
call_2a34be1bd407,human,train,6.305566669182761,4.907366745728371,1.4882885126630616,3.0567582408351286,5.204253580769714,2.0157000498544178,1.5783251835296976,1.8527318068833647,0.40472714521473535,1.8720379124325928,1.2192081067255953,1.5313461311501007,-0.0540934999431954,1.3010498453880825,0.08690508044919967,1.3540246699216123,0.37399572613037824,0.943800483627502,-0.14444069079722216,0.8206516680111932,-0.5680176289748176,0.7752082338440296,-0.003489734168697023,0.677928453195156,0.2832269820115587,15.325827953035294,328.6948259600266,1.6000000000000014,3.415386975206626,1.155047850606236,27.27272727272727
