anon_id,label,split,lfcc_mediana_1,lfcc_std_1,lfcc_mediana_2,lfcc_std_2,lfcc_mediana_3,lfcc_std_3,lfcc_mediana_4,lfcc_std_4,lfcc_mediana_5,lfcc_std_5,lfcc_mediana_6,lfcc_std_6,lfcc_mediana_7,lfcc_std_7,lfcc_mediana_8,lfcc_std_8,lfcc_mediana_9,lfcc_std_9,lfcc_mediana_10,lfcc_std_10,lfcc_mediana_11,lfcc_std_11,lfcc_mediana_12,lfcc_std_12,cpp,inclinacion_espectral,vocoder_periodicity_peak,latencia_mediana,latencia_varianza,latencia_cv,pct_respuestas_cortas
call_064d8dd77899,synthetic,train,5.972398201178308,3.688017185066337,0.36259800001172127,2.9127238065304963,3.1826624493518527,2.647011475272279,0.015386354235427196,2.2101766482276166,1.7662344418513838,1.971856961317883,0.19533603429109592,1.6479470170871438,0.32979369191697255,1.5275337655478936,0.6343048870341896,1.3323867991604363,0.32625846368322997,0.9657358652265846,-0.08561952002920833,0.8750116680425413,0.06261082335593253,0.713544233259614,-0.24161625009926124,0.5896185218916127,0.1490143561613425,13.689436505872507,400.58133190022573,-5.824,0.0,,100.0
call_06b5a78ea12e,synthetic,train,7.36034622958822,4.560254482705991,0.45129676281074027,3.085228149455265,2.974804678438254,3.01363177167898,0.2885580264561506,1.7993533688320313,1.7583814237653308,2.0405234653763573,0.38945750728015394,1.830007543321527,0.5123033100681729,1.5327472904083084,-0.0010811065799420788,1.1923389265015036,0.3776885019989903,0.9868642059535551,0.15167968428577533,0.8027023966872516,0.18919490301746308,0.7015663375229645,0.0445912614829245,0.6847112939205588,0.22783426078875813,15.92531836531753,274.72826046900695,-0.28800000000000026,1.8978133333333311,,58.333333333333336
call_0847d7417bb1,synthetic,val,5.921441564735452,4.096187126250365,2.390677429444283,2.9891534662406913,3.2558583714401044,3.6627664604082657,1.2404381112216143,2.1608619619431493,2.148747335620257,1.9651368071507276,-0.30534455573689856,2.018097334216045,0.8088240608506481,1.530740963596706,-0.4392804089045303,1.2362358816006345,-0.08204526774799284,1.1058180455687985,-0.4174502886396873,0.8440920186583888,-0.035469726299363166,0.7654712906041318,-0.20837813180811302,0.6812901647202833,0.22278557997396614,16.471280496323374,169.64547156333725,1.6000000000000014,1.5382755555555565,0.7751702321999266,25.0
call_092aef8d1243,human,train,8.43440090736556,5.427886126074634,-0.119028553342948,3.2453246526109325,2.21925481993822,3.8470055297145227,0.9420638936694585,2.6406770960178263,0.4962294219477976,2.0675729547049615,0.48560298230901466,1.885030043001376,0.5934308713808848,1.4328413109102136,0.2642193122412151,1.2819056014637866,0.11510016155928811,1.0250120533222042,-0.17435739517440133,0.9221629217160098,-0.1750398863827473,0.8249809025325893,-0.2701691910765319,0.7064224335313593,0.18080098768888703,14.687543134146374,328.3504971496892,-1.024000000000001,1.1930226938775501,,90.47619047619048
call_098d8081babe,synthetic,train,2.6351782355348354,4.6676281140709515,3.1013424759270105,3.2398342573988086,2.3011161032239524,3.2640585144107495,0.2874259177732388,2.1620227381880115,1.6647161339760106,2.0304264446812925,-0.17730783698362682,1.7138676008556597,0.44481222715542174,1.4247391362081308,-0.31612502437485784,1.2463029378307047,0.3608555039734884,0.9840494653182545,-0.24061282836343534,0.8231254090925264,0.06759891114677942,0.7583266699963951,-0.1818616289849538,0.6981923067554073,0.23904398774187752,9.88372258380138,69.20868105133215,3.1359999999999957,0.5270186666666693,0.23149251057379075,0.0
call_099dffdf8486,synthetic,train,6.090351954275683,4.2764966835739475,1.3094825410634048,2.651804189707105,3.8496346856891046,1.6760540906422778,1.5859443231943149,1.8432121533237984,1.4527551199834075,1.5860714151417685,1.5242169949334317,1.5251776829489279,1.1570743178160154,1.3567667894610622,0.26810229829128074,1.2086415295808548,0.7845846598722993,1.057123537396237,0.20566924401554665,0.8952244524573243,0.21915774133078264,0.7339960654943736,0.08310470513271381,0.6479055740758253,0.14104828262573232,15.327658659340237,896.7931101844609,1.6000000000000014,1.1665814214876078,0.675052492602313,27.27272727272727
call_0a9c546208d1,human,train,4.035935502523769,4.304283707253858,1.7961373669605265,3.4953026145341024,2.198081331602873,2.689250836222527,1.584744652896207,2.0272626706053107,2.4818526752496544,1.726048683898909,1.2910541774957862,1.4954050508741557,0.5301860187576599,1.2295066751414647,0.5802251102799608,1.0644466122751406,0.6487440084454821,0.8685878419669829,0.19352888890090925,0.7120701612255446,-0.05004239197952878,0.6409228972450839,0.04203622301626866,0.5765286805397077,0.1712746223341105,13.469699355143064,733.4127260452759,1.1519999999999975,0.661712979591836,0.7061262355408019,14.285714285714285
call_0ab7d2a0c0f5,human,train,6.31523569328277,4.425348302328758,0.9380415397498916,3.1410809513243785,2.7800076611837534,2.4651335826348615,1.8181954856399214,2.115920783793041,1.014052529604749,1.7464167823248125,1.000746035617507,1.68306136274947,1.0788625676830177,1.2804814524562707,0.4712140626787692,1.1104660094883052,0.2163791807847839,0.8908283173271854,0.31686072245182967,0.7548054689103116,0.08363573104934513,0.6518257596085472,-0.10897608402039166,0.5946435215869991,0.17229924268381555,15.559838664665783,788.2888569882111,1.1839999999999975,0.9681066666666651,0.8310169901310904,33.33333333333333
call_0cf2f4a71328,synthetic,val,6.425518995522923,4.438877540511031,2.954355705051061,2.998115378790452,2.9086676610560023,3.079017045555104,0.6607925290042989,1.7063410810076334,2.2523608044855354,1.638551624314664,-0.20020337076212685,1.683840151311268,0.5710411916497347,1.252928129405903,-0.1791362580707863,1.0559518198766233,0.16568816656181853,0.8748848726167965,-0.21586797705251176,0.7245574583202966,-0.12293969744801322,0.6826477951546902,-0.2608761940180828,0.6198331751087821,0.23193783219325972,15.822328109101498,187.35795894129248,2.304000000000002,1.152682666666664,0.46598550375728776,0.0
call_0e101713ee94,synthetic,train,6.038003926256987,4.446284772719781,3.5683861520093627,2.939776534718518,2.2578290275265775,2.4125236336720732,1.2783204153406653,1.826879560315825,0.9054951164015135,1.7155050555608504,0.03526534536135639,1.5829935793421364,0.2235008091666229,1.3374561264307037,-0.14411328748210922,1.1516289559731991,0.4925022500716466,0.9129432096795103,0.012945987149283964,0.7960448094207874,0.26202819607791483,0.7107536520923409,-0.11323205976959716,0.6337015398783895,0.1863643645593483,16.943497720610132,838.4469969037829,1.6319999999999935,0.863886222222225,0.5695188715532825,8.333333333333332
call_0e1e2f29bfdc,human,val,4.79581659225736,4.360431529491004,4.137332052756718,3.088621185422236,4.9081714042627596,2.9060841654585663,1.6369650944840117,1.9196851352356539,1.6648364412260197,1.712198522634511,-0.2346207198539434,1.4512866640001179,0.2673895192718838,1.2406994447029271,-0.42969874771667826,1.1272726797852248,0.19000823292000468,0.9047082571936242,-0.02356178045546657,0.7832121335522934,0.012836746329294685,0.6875472836367261,-0.24358838864131255,0.6959603552742074,0.2263639892027239,12.18945584793994,90.05490137761875,0.1280000000000001,0.9011877024793399,7.416477076847532,54.54545454545454
call_10aa0d1d33f0,human,val,6.6269163996712805,4.134140737281744,3.3609411102068907,2.453246379818591,2.3883193321004335,2.2168915530006967,1.9742225019694382,1.6525605692072534,1.7480269602766645,1.511038101117745,0.08178564398183558,1.4695307222034686,0.9058927021374713,1.082659232160392,0.3134460059774563,0.9503850058816731,0.504675446891385,0.869194200719158,-0.1631216585667697,0.7638247010705196,-0.02521533114557034,0.6688108699963161,-0.0015042334374482935,0.5815838264765171,0.1583784512271643,17.970845173615324,889.2938804595741,0.7680000000000007,2.807626224852079,2.181767283938031,46.15384615384615
call_10ceaf16fbbf,synthetic,train,5.7242478270686945,3.8344166010078955,0.945152523144625,2.349554715086347,3.363391121768311,1.8067115917505137,0.5462630041489516,2.3069909378442786,1.8457569676098249,2.146724954729583,0.8595555780941733,1.6491665340179094,0.08033717856214012,1.4474365016174524,0.3704522349683428,1.2812913790179168,0.3030736591747326,0.9957306629104379,-0.19017599126066997,0.7602543371627651,-0.018566913293278864,0.677615745625487,-0.1545441217958321,0.5991478427994285,0.16551056565680278,14.173261779958473,414.30821432946703,3.3600000000000065,0.117760000000002,0.10213147899774931,0.0
call_11d3230256a1,human,train,7.204400001490145,4.656799730104524,-1.3314053952404383,3.34285779929597,2.5191451767727457,2.5747408416327913,1.5423417312714927,2.0787120986656777,1.202254133149549,1.5804704487135082,1.6511156714723516,1.8207294119314215,0.31984788631296013,1.3829626215900024,0.539663936445357,1.1391805804821793,0.6793315444377046,0.9586373500622293,-0.07697878105169595,0.8260191069780518,-0.11769388080784551,0.7614739884430614,0.19978305903938676,0.6566749425937909,0.16791826716545014,15.051560932703687,240.11362598467286,0.8320000000000043,5.364736000000007,2.7838821814149983,37.5
call_120d6007bcc1,synthetic,val,4.478729663382994,4.8724102696951554,0.46705065104590127,3.347612696782199,3.3236348133072315,2.745610904827845,0.28676732036615005,2.215243729797998,1.6459709223984156,2.039438565261033,0.6504718282786256,1.6432575772733704,0.3574009832769485,1.562021773018726,0.29630517286594865,1.4841047129856504,0.3490180949380575,1.0977419169712455,-0.11139231489699405,0.8486682152817353,0.11242834738721241,0.7288627211785904,-0.14512235171559817,0.6643483641779586,0.15050213924739808,11.647902494661281,203.36456329380604,1.4399999999999968,2.0735715555555525,0.9999931412659179,33.33333333333333
call_1612f093f8b5,human,train,8.802559616432386,4.194946694812622,2.3230436783179713,3.6416657364565563,0.46040765451879506,2.816857136252973,0.9687610524840738,1.9764201355139146,0.32189517543334656,1.6580085185035771,-0.1424693364657622,1.4326216937365108,0.0874386747662608,1.122471171862259,0.2508512480504299,1.0335688607706486,0.10136697395165836,0.879157847552648,0.026934246402237072,0.7879498812302992,0.14184706874425387,0.6962543219187775,0.16505323309519185,0.6456924218920405,0.16734840580632696,16.043415189107016,227.27636409795622,-2.3039999999999985,0.7692515555555591,,100.0
call_16581bcbc272,human,train,8.54926415806995,4.187060041837986,3.41913287527516,3.6776733610405525,0.20027049050033993,2.741212731959007,1.0370564365560868,2.0717001671077204,0.591813508829313,1.7503742191936287,-0.14114837877155328,1.9740767530095642,0.7334271472136152,1.2208749666669105,0.010807308880026456,1.0381101540969027,0.2073296751984331,0.8856902102574079,-0.10021115181565553,0.8059108155288178,0.06611736331710327,0.7562184005702349,-0.20533335911852446,0.6911859766205487,0.226480183096957,19.169276343681915,189.31785758263655,0.19199999999999307,1.679699313609471,6.750167407279754,53.84615384615385
call_1761edbd6952,human,train,8.799576760885014,5.090032043629011,5.462000046463778,3.665262362598861,1.9764873647723236,3.034385703566546,1.1538066893338819,2.1152010212252503,0.6758658268084442,1.802746774790802,-0.3176413683503944,1.563883405848637,-0.3250745100317935,1.2377657909122173,-0.13787432449403259,0.9847249610434493,0.12555247975529812,0.8907299281547056,-0.0702826569632278,0.7772360507067231,0.005243202337764721,0.7432438490916559,-0.10127853784384061,0.676669848997337,0.18835333140484767,19.97782348757991,299.1421496603841,-1.8560000000000016,7.594147555555549,,87.5
call_181a5049ecae,synthetic,val,5.55143896264903,4.295638561113653,2.4939884746568706,2.9919187556102926,3.473363595054961,3.198972742199785,1.0452192883078428,2.1879722910537827,2.1260561339206845,1.96830301733908,-0.058864410034956974,1.8851132153067969,0.5219413950978842,1.470375657007812,-0.19081802872976095,1.2590811232222296,0.08252523963281466,0.990017852256655,-0.36600258702858285,0.8148648006923724,-0.1391848418468579,0.6961297134165804,-0.29197792676910506,0.6798828668235949,0.22228382124829366,15.054427132084953,122.71002297440165,2.6240000000000236,9.406514776859513,1.168827820994343,36.36363636363637
call_185e958a253b,human,val,9.013026797876238,4.919903350597843,1.6065900989137982,3.2287403401807855,1.8229642285650507,2.609470498829786,0.4807973004108607,1.793897707442649,1.1640504173752797,1.6065525563875167,-0.20441380871159992,1.4880489595214204,0.5691946094931756,1.3113566119160358,0.08432016215051114,0.9935376129952801,0.40145675202428455,0.8394051855723913,-0.04913623763213376,0.7724161393356378,0.03353920442061151,0.7124023597569195,-0.12800621458570313,0.66041975833579,0.23045611982339295,17.429265242013052,112.64282108509697,-0.4479999999999986,2.4178033609467464,,53.84615384615385
call_186e9d6ee732,synthetic,train,10.66812577077313,2.715570126099031,0.45048275539069776,1.4330664766664494,0.40671995319795534,1.546603755306047,-0.10820124485217042,1.0355623537283165,0.21025462965893155,1.247415397463176,-0.24031683862144143,0.9836584043687249,0.1513930816195756,0.8929946858889555,0.08508853169826762,0.7297618996996886,0.23995696879992334,0.6602661458581222,0.049924879803589436,0.5889355202871653,0.11378781816215011,0.5612906149924721,0.05158897470419099,0.5221051767886996,0.15428274324781788,12.929531756116958,631.1199455497468,-1.664,0.0,,100.0
call_189410107163,synthetic,train,7.867946539313245,2.868283867999991,0.6673309508223342,2.3927715091299597,2.1854666022409126,1.9996511776135633,0.9912199236156551,1.799421962171973,1.3115777056373414,1.5523456162698241,0.3976282569449213,1.5955937532340996,-0.1743359872670477,1.3017742051020906,-0.3114083332934797,1.1770194910360525,0.06740748435666827,0.9951648240747872,-0.2874924739816344,0.8319241891023447,-0.08574145452398574,0.7584230169817806,-0.18236602516350808,0.6878906164169253,0.18402810810935416,17.569773720374435,230.42331533623474,-3.2000000000000046,44.255231999999964,,75.0
call_18bd3c505fd5,synthetic,train,6.215583061483205,3.815367704245103,0.18306819276123612,3.4132923394924664,3.1947958515247046,2.7919832462639986,0.005284268939238085,2.053865286362883,1.6045862740475512,1.7168970554968142,0.3643576366290472,1.4698751036351965,0.24930120356915858,1.2969400535172588,0.19542377532128619,1.1799279665780462,0.20472775858860687,0.90507740554133,-0.0453473639479566,0.8132620418993746,0.09584401845185372,0.6995584809628009,-0.1572496503720301,0.5952290336733235,0.15754698702604492,14.770822195594349,526.4835977871145,2.080000000000002,4.377968639999989,1.0059421089840184,30.0
call_198ef413fe4a,human,val,11.691016751086803,4.653320927322803,3.1106633004338446,3.11949892921614,1.8305614114857462,2.3779926823823727,0.11958006567598514,2.1411169084331543,0.5158028624891042,1.7786087358490053,0.5554832673572616,1.3535353492211377,0.524839821623527,1.1450081574369384,0.6456552328307685,1.049462348613182,0.48664172761714897,0.8507703918966817,0.47220114772088445,0.7927233206588067,0.08244422932875059,0.6981121248384095,-0.08513099552854037,0.6354420808561421,0.16573275281962138,22.200252544899904,1069.4179750348408,0.7680000000000007,3.1149670399999954,2.298081929687351,40.0
call_1a2f3635b411,synthetic,train,6.701915374810463,4.2363960468853215,3.3260521702329777,2.7371081554737486,1.946660487075277,2.163900201135472,1.4754286883714247,1.5491296920203952,0.7192525634128262,1.5414693266770607,-0.05741665748707003,1.4473692420698874,0.1929327497305925,1.1847776045289047,-0.2685604641151469,0.9807371727091113,0.36012845443263486,0.8389707604784742,-0.04782552581250264,0.7010435688243261,0.20779859390230346,0.6640349894096504,-0.07997207109650056,0.5868414660696619,0.1796354831929312,18.097993288891473,2045.7535704261188,2.368000000000002,0.20268800000000006,0.19012197653231752,0.0
call_1ad99899456c,synthetic,train,6.421736181851941,4.744812322111643,3.3317458606242263,3.6968128825087794,2.9544512490498214,3.29557232790004,-0.16431761505765077,2.0779036642389026,0.4431189728579817,2.023924177226369,-0.8767143158913939,1.6964390806793725,-0.06513150987409493,1.2751956368017208,-0.9029938904965868,1.1313078198800506,0.11496873287868398,1.011659292922984,-0.4099324870238967,0.8374152545025267,-8.265661131778845e-05,0.7357100483871399,-0.24357264638915455,0.6586588652968511,0.21414256060526485,13.886853491953019,134.74738081318688,1.8559999999999972,1.693173551020399,0.7010883750335071,28.57142857142857
call_1ba56b3cce45,synthetic,train,7.178622202331581,4.039899940716408,3.53990959028528,2.664004475594168,1.9842499583262798,2.157798146951661,1.6181456174963198,1.750218188891669,1.0722194489481485,1.5432115330314775,0.006454915488982638,1.5121816632410614,0.4031594919530216,1.2755440216173466,-0.1964367796503392,1.039571616203872,0.45568861119091664,0.8969456909877048,-0.033579256547446076,0.7323229230972812,0.2884191614306449,0.6983603826249999,-0.054613310355337896,0.5956511601487394,0.17686061029834768,18.362560082040325,1750.802667913171,2.400000000000002,1.4673279999999962,0.5047221457836413,12.5
call_1bf0aa4d4324,human,train,5.983491326394425,4.895303850315296,3.72533029814649,3.1137341438765596,1.5726297285705426,2.90046252537629,1.2781284054523085,2.1557500475099336,1.9582786926932778,1.9291573547495136,1.3765435737041274,1.4773465254215308,0.669626316363669,1.2376555226149384,0.7793032930515186,1.064919599468044,0.8954063863452847,0.8823496345617698,0.31079768952673387,0.7655972468843244,0.0813968493352055,0.7113836802373872,-0.02112128476481545,0.6375846734599496,0.16670768307385922,15.787594734254057,1480.2540322540938,1.2480000000000047,1.022361600000002,0.810191493666931,20.0
call_1c1c0cce9fb5,human,val,5.449522017132924,4.80171489559255,0.5390947510663484,3.2679652080085955,4.005351697213499,2.5505480541940324,2.231764609601589,2.496995252665736,0.7966562052248074,1.898788637807659,1.2174632527548805,1.328996086012082,0.471475054756856,1.4242870481424346,0.2648230335228501,1.2294897376107665,0.6167855275115007,1.0743410506561621,0.16987655200442528,0.8600591373027074,0.1503391208560108,0.742138783553032,-0.0528882098278428,0.6741696085065677,0.16575993585162865,12.00256878553752,357.10786641930355,-0.8960000000000008,4.205282394557823,,80.95238095238095
call_1cc930924760,synthetic,train,7.780779945759077,2.779920613499871,0.11570422711910643,1.9384356791093451,2.0963249687277834,1.9054681495590788,0.9773271207996268,1.8677827171287376,1.4777446647476993,1.4670313960346055,0.6111826223442662,1.4377442114172667,-0.14687856334382987,1.346831292525085,-0.15067434755574333,1.2022304070877112,0.03443124440902,0.9854903938058509,-0.307967667499517,0.8639502235520182,-0.09958901824252836,0.7507065511397121,-0.19133312382194073,0.6707231782747524,0.16410307326840823,14.088538187816482,273.0657841634197,-0.6400000000000001,0.0,,100.0
call_1ee2936b46a7,synthetic,train,6.936791367915021,4.629105451249588,3.8668722488701617,3.6177108069533004,3.385397099560531,2.8094773280234233,1.9006869494025822,2.2610242302049444,1.1148302590868842,1.9285212557805325,0.13167097907730355,1.7760738931875721,0.15980548133781233,1.328188065921345,-0.2472560386831456,1.077165948283915,0.2457186506433252,0.9820347117919281,-0.2660457279684578,0.7600361628289044,0.21885990104455819,0.7177144149367576,-0.09668838336440128,0.6688025790697981,0.19179181821978206,17.815449730816454,985.8771946743769,1.4720000000000013,1.5309937777777791,0.8405797101449272,22.22222222222222
call_224586045e67,human,train,5.783995354399012,4.9198543144722,1.9292904621629936,2.7260609788528147,2.2541272807830497,2.8440623299075614,-0.021887400225618414,1.8775669889170032,1.3474511685811736,1.8350726830370847,0.553281112299924,1.4127370628632112,0.10972734314646537,1.2341064156029524,0.597458903390797,1.0705347337963762,0.3782693960465445,0.7918827029836482,0.13956942492250177,0.7079766537769983,0.2402881308071181,0.602194884252743,-0.04370536658869928,0.555234835798165,0.15525310531908243,13.481284112695725,425.91863823667165,0.3520000000000074,1.673508571428575,3.675118162249068,57.14285714285714
call_22d0f235a47e,human,train,5.196041268737135,5.516625430569296,2.6669297500115023,2.981653338180075,2.729336988448269,2.458004906636851,1.8467611293011503,2.117819701945465,0.6597419460630831,1.7971302156315618,0.9753886412340934,1.64173640277018,0.17762775411094095,1.4288363263769943,0.41685856128997023,1.2668525202799916,0.41477317345888925,0.9767921535354471,0.09500126430510891,0.9212497882657964,-0.0781940598400247,0.7368680089621737,-0.049848327364245826,0.7002843055566139,0.15518549705568166,16.09691027778303,1011.0069718782788,1.5999999999999979,10.399263346938758,2.015493052555122,28.57142857142857
call_22eacbc23d18,human,train,7.653795532410772,5.184609041422516,2.6343372468107473,3.0983807739652502,2.204314874395944,3.643858295540842,0.7860446228416547,1.9037852031578661,1.0670725402915648,1.7364024343900335,-0.08033827072974536,1.5124992111132958,0.45571464112419613,1.374617042921925,-0.3410732690753706,1.0956369891775781,0.06037466070751085,0.943753753381221,0.061991475080703164,0.8316144060898428,0.05536286067923768,0.764122730479827,-0.153662283770284,0.7904226842534079,0.23417808219446637,15.057703054400399,80.1744996278829,1.0559999999999974,18.225946122448953,4.042789442206539,21.428571428571427
call_23991b635849,human,train,7.58882480995649,5.357749559447654,-0.755418384520836,3.765527637485759,1.80525893442482,3.61446739391288,1.663963405978052,2.2101852288952983,0.49325217047604625,1.7213709730986568,0.2102203754874731,1.5122604790994676,0.5539362587877302,1.2039740286989566,0.45943193004309896,1.0902984200777999,0.4689232754254685,0.9982774355902114,0.2481669200732874,0.8357047974122133,0.06651734530343796,0.7761171056007702,-0.05832612278626009,0.7514322987447358,0.25258894567060924,14.454316099187487,37.32151841515784,0.5759999999999934,2.252144640000005,2.6054074821701727,33.33333333333333
